timestamp,value
1613029620,1.6667
1613029680,0.9833
1613029740,1.0984
1613029800,1.339
1613029860,0.7833
1613029920,1.0667
1613029980,0.95
1613030040,1.2833
1613030100,0.4667
1613030160,0.5738
1613030220,1.0678
1613030280,0.8167
1613030340,0.7167
1613030400,0.85
1613030460,0.6667
1613030520,0.9167
1613030580,1.4426
1613030640,1.1525
1613030700,0.7667
1613030760,0.8333
1613030820,0.6833
1613030880,0.8689
1613030940,1.0169
1613031000,1.1
1613031060,1.1833
1613031120,1.2833
1613031180,0.3833
1613031240,0.25
1613031300,0.2667
1613031360,0.7333
1613031420,1.0333
1613031480,0.5167
1613031540,0.3667
1613031600,0.3333
1613031660,0.4167
1613031720,0.75
1613031780,1.1639
1613031840,1.3898
1613031900,0.8167
1613031960,0.45
1613032020,0.5333
1613032080,0.7167
1613032140,1.3
1613032200,1.5833
1613032260,1.55
1613032320,0.7333
1613032380,0.9667
1613032440,1.05
1613032500,1.1
1613032560,0.9833
1613032620,0.5667
1613032680,0.5
1613032740,0.75
1613032800,1.1
1613032860,1.2
1613032920,0.9833
1613032980,0.5833
1613033040,0.2667
1613033100,0.3279
1613033160,0.6609999999999999
1613033220,1.2167
1613033280,1.1
1613033340,1.1667
1613033400,1.4167
1613033460,1.5667
1613033520,1.5902
1613033580,0.8814
1613033640,1.1167
1613033700,0.6833
1613033760,0.4167
1613033820,0.7833
1613033880,0.75
1613033940,0.4589999999999999
1613034000,0.8644
1613034060,1.5
1613034120,1.4167
1613034180,1.5333
1613034240,0.95
1613034300,0.5333
1613034360,0.8033
1613034420,1.1864
1613034480,0.5833
1613034540,1.2833
1613034600,1.6
1613034660,1.1833
1613034720,1.1833
1613034780,0.7833
1613034840,0.4754
1613034900,0.7119
1613034960,0.8833
1613035020,0.8833
1613035080,0.55
1613035140,0.85
1613035200,0.8667
1613035260,0.5667
1613035320,1.0656
1613035380,1.2542
1613035440,0.7667
1613035500,0.8833
1613035560,1.2333
1613035620,1.5902
1613035680,1.5763
1613035740,0.9167
1613035800,0.55
1613035860,1.2121
1613035920,1.1852
1613035980,0.6
1613036040,0.8167
1613036100,0.9333
1613036160,0.6885
1613036220,1.0169
1613036280,0.5333
1613036340,0.4167
1613036400,0.5167
1613036460,0.3667
1613036520,0.6
1613036580,0.6
1613036640,0.377
1613036700,0.4915
1613036760,0.5
1613036820,0.7667
1613036880,0.8833
1613036940,0.75
1613037000,0.45
1613037060,0.3607
1613037120,0.4237
1613037180,0.4333
1613037240,0.4667
1613037300,0.9167
1613037360,1.2167
1613037420,1.05
1613037480,0.5167
1613037540,0.4265
1613037600,0.7692
1613037660,1.0833
1613037720,0.8333
1613037780,0.6
1613037840,0.4333
1613037900,0.55
1613037960,0.5902
1613038020,0.7797
1613038080,0.9333
1613038140,0.9833
1613038200,1.0667
1613038260,1.15
1613038320,1.15
1613038380,0.7049
1613038440,0.7288
1613038500,0.9167
1613038560,0.9
1613038620,1.0667
1613038680,1.1167
1613038740,0.9667
1613038800,0.3833
1613038860,0.4
1613038920,0.9167
1613038980,0.8333
1613039040,0.5833
1613039100,0.623
1613039160,0.5593
1613039220,0.7833
1613039280,0.95
1613039340,0.6333
1613039400,0.4167
1613039460,0.95
1613039520,1.0164
1613039580,0.6949
1613039640,0.7833
1613039700,0.5
1613039760,0.4833
1613039820,0.7667
1613039880,0.8
1613039940,0.918
1613040000,0.8814
1613040060,0.4
1613040120,0.85
1613040180,0.9667
1613040240,0.6167
1613040300,0.4667
1613040360,0.6885
1613040420,0.8305
1613040480,0.7
1613040540,0.85
1613040600,0.75
1613040660,0.6333
1613040720,0.4167
1613040780,0.4167
1613040840,0.3607
1613040900,0.4915
1613040960,0.7167
1613041020,0.95
1613041080,0.5167
1613041140,0.6833
1613041200,0.5833
1613041260,0.8525
1613041320,0.7797
1613041380,0.3833
1613041440,0.4333
1613041500,0.5333
1613041560,0.3667
1613041620,0.8667
1613041680,0.5667
1613041740,0.6
1613041800,0.6667
1613041860,0.6333
1613041920,0.5333
1613041980,0.55
1613042040,0.3333
1613042100,0.25
1613042160,0.4333
1613042220,0.8
1613042280,0.35
1613042340,0.2833
1613042400,0.4
1613042460,0.4754
1613042520,0.4407
1613042580,0.4833
1613042640,0.7167
1613042700,0.6667
1613042760,0.9667
1613042820,0.9333
1613042880,0.6167
1613042940,0.8167
1613043000,0.6833
1613043060,0.6667
1613043120,0.3833
1613043180,0.25
1613043240,0.16669999999999996
1613043300,0.4667
1613043360,0.7333
1613043420,0.75
1613043480,0.5333
1613043540,0.541
1613043600,0.5085
1613043660,0.2333
1613043720,0.5167
1613043780,0.65
1613043840,0.6667
1613043900,0.6333
1613043960,0.6833
1613044020,0.8689
1613044080,0.7288
1613044140,0.5
1613044200,0.7
1613044260,0.4167
1613044320,0.3167
1613044380,0.3167
1613044440,0.4589999999999999
1613044500,0.5085
1613044560,0.55
1613044620,0.65
1613044680,0.8167
1613044740,0.65
1613044800,0.5667
1613044860,0.918
1613044920,0.6441
1613044980,0.4833
1613045040,0.35
1613045100,0.4333
1613045160,0.5167
1613045220,0.7667
1613045280,0.4667
1613045340,0.5833
1613045400,0.8333
1613045460,0.7667
1613045520,0.7667
1613045580,0.6333
1613045640,0.8167
1613045700,0.8
1613045760,0.8852
1613045820,1.2373
1613045880,0.7333
1613045940,0.6167
1613046000,0.7333
1613046060,0.75
1613046120,0.4667
1613046180,0.3934
1613046240,0.5593
1613046300,0.7667
1613046360,0.7333
1613046420,0.9
1613046480,0.8167
1613046540,0.4667
1613046600,0.5333
1613046660,0.9
1613046720,0.5
1613046780,0.3667
1613046840,0.5
1613046900,0.3833
1613046960,0.45
1613047020,0.4262
1613047080,0.3051
1613047140,0.35
1613047200,0.45
1613047260,0.4
1613047320,0.6667
1613047380,0.6833
1613047440,0.4754
1613047500,0.6102
1613047560,0.4833
1613047620,0.8667
1613047680,0.7167
1613047740,0.4833
1613047800,0.6167
1613047860,0.6721
1613047920,0.3729
1613047980,0.4167
1613048040,0.5667
1613048100,0.7833
1613048160,0.7333
1613048220,0.5167
1613048280,0.4167
1613048340,0.2623
1613048400,0.5932
1613048460,1.1333
1613048520,0.9333
1613048580,0.6
1613048640,0.6833
1613048700,0.5333
1613048760,0.6333
1613048820,0.7705
1613048880,0.40679999999999994
1613048940,0.8333
1613049000,0.6833
1613049060,0.4833
1613049120,0.3833
1613049180,0.5667
1613049240,0.6557
1613049300,0.3898
1613049360,0.3
1613049420,0.5833
1613049480,0.5333
1613049540,0.3333
1613049600,0.45
1613049660,0.5902
1613049720,0.7119
1613049780,0.45
1613049840,0.4167
1613049900,0.55
1613049960,0.5667
1613050020,0.9833
1613050080,0.85
1613050140,0.623
1613050200,0.5763
1613050260,1.0167
1613050320,0.6333
1613050380,0.6333
1613050440,1.0833
1613050500,0.9
1613050560,0.5667
1613050620,0.4918
1613050680,0.7627
1613050740,0.75
1613050800,0.6167
1613050860,0.8
1613050920,0.6167
1613050980,0.5833
1613051040,0.6833
1613051100,0.6167
1613051160,0.65
1613051220,0.6667
1613051280,0.5333
1613051340,0.65
1613051400,0.25
1613051460,0.45
1613051520,0.7541
1613051580,0.3559
1613051640,0.4
1613051700,0.6333
1613051760,0.85
1613051820,0.5167
1613051880,0.6167
1613051940,0.5167
1613052000,0.7333
1613052060,0.8333
1613052120,0.85
1613052180,0.55
1613052240,0.85
1613052300,0.6167
1613052360,0.45
1613052420,0.5902
1613052480,0.4746
1613052540,0.2667
1613052600,0.4
1613052660,0.6167
1613052720,0.6833
1613052780,0.4333
1613052840,0.7213
1613052900,0.7797
1613052960,0.2833
1613053020,0.4833
1613053080,0.5833
1613053140,0.5333
1613053200,0.5833
1613053260,0.3934
1613053320,0.6102
1613053380,0.4333
1613053440,0.3
1613053500,0.3333
1613053560,0.3833
1613053620,0.7167
1613053680,0.6557
1613053740,0.5424
1613053800,0.4667
1613053860,0.6833
1613053920,0.5833
1613053980,0.4667
1613054040,0.4167
1613054100,0.5246
1613054160,0.4407
1613054220,0.5167
1613054280,0.5167
1613054340,0.4833
1613054400,0.7167
1613054460,0.55
1613054520,0.3279
1613054580,0.3729
1613054640,0.5
1613054700,0.5167
1613054760,0.35
1613054820,0.4833
1613054880,0.3333
1613054940,0.3833
1613055000,0.2787
1613055060,0.4237
1613055120,0.6833
1613055180,0.55
1613055240,0.3
1613055300,0.45
1613055360,0.5167
1613055420,0.6721
1613055480,0.4407
1613055540,0.3333
1613055600,0.4167
1613055660,0.85
1613055720,0.5833
1613055780,0.6167
1613055840,0.5167
1613055900,0.4426
1613055960,0.5254
1613056020,0.5167
1613056080,0.4667
1613056140,0.5167
1613056200,0.2333
1613056260,0.3167
1613056320,0.3279
1613056380,0.3898
1613056440,0.5667
1613056500,0.4333
1613056560,0.4667
1613056620,0.6333
1613056680,0.4333
1613056740,0.3333
1613056800,0.3443
1613056860,0.4746
1613056920,0.5167
1613056980,0.3833
1613057040,0.3833
1613057100,0.19999999999999996
1613057160,0.35
1613057220,0.5167
1613057280,0.35
1613057340,0.5333
1613057400,0.4167
1613057460,0.5833
1613057520,0.45
1613057580,0.18330000000000002
1613057640,0.2167
1613057700,0.3667
1613057760,0.2667
1613057820,0.45
1613057880,0.25
1613057940,0.2333
1613058000,0.3333
1613058060,0.3167
1613058120,0.5
1613058180,0.4426
1613058240,0.4237
1613058300,0.4167
1613058360,0.3167
1613058420,0.5
1613058480,0.4167
1613058540,0.2333
1613058600,0.3333
1613058660,0.3115
1613058720,0.3729
1613058780,0.3607
1613058840,0.322
1613058900,0.5
1613058960,0.4167
1613059020,0.55
1613059080,0.4
1613059140,0.4333
1613059200,0.3833
1613059200,0.3833
1613059260,0.8167
1613059320,0.6333
1613059380,0.4
1613059440,0.4333
1613059500,0.4918
1613059560,0.6441
1613059620,0.7167
1613059680,0.5667
1613059740,0.4167
1613059800,0.4333
1613059860,0.5
1613059920,0.4
1613059980,0.4262
1613060040,0.4407
1613060100,0.4167
1613060160,0.3833
1613060220,0.55
1613060280,0.5167
1613060340,0.8667
1613060400,0.7869
1613060460,0.5254
1613060520,0.65
1613060580,0.7167
1613060640,0.5667
1613060700,0.4
1613060760,0.5
1613060820,0.5738
1613060880,0.3729
1613060940,0.19999999999999996
1613061000,0.3
1613061060,0.65
1613061120,0.5246
1613061180,0.5593
1613061240,0.3833
1613061300,0.2833
1613061360,0.19999999999999996
1613061420,0.3833
1613061480,0.19999999999999996
1613061540,0.3443
1613061600,0.4576
1613061660,0.3667
1613061720,0.4333
1613061780,0.2667
1613061840,0.3
1613061900,0.4
1613061960,0.2951
1613062020,0.4746
1613062080,0.5
1613062140,0.3833
1613062200,0.35
1613062260,0.3833
1613062320,0.4833
1613062380,0.2833
1613062440,0.3607
1613062500,0.2881
1613062560,0.25
1613062620,0.4667
1613062680,0.3
1613062740,0.2333
1613062800,0.3167
1613062860,0.5667
1613062920,0.3
1613062980,0.25
1613063040,0.16669999999999996
1613063100,0.2167
1613063160,0.3167
1613063220,0.5167
1613063280,0.3667
1613063340,0.3443
1613063400,0.40679999999999994
1613063460,0.3167
1613063520,0.5167
1613063580,0.3333
1613063640,0.2333
1613063700,0.2333
1613063760,0.3
1613063820,0.2787
1613063880,0.15249999999999997
1613063940,0.2333
1613064000,0.16669999999999996
1613064060,0.18330000000000002
1613064120,0.3667
1613064180,0.19999999999999996
1613064240,0.3333
1613064300,0.2459
1613064360,0.16949999999999998
1613064420,0.3667
1613064480,0.2333
1613064540,0.2333
1613064600,0.2833
1613064660,0.4833
1613064720,0.377
1613064780,0.2881
1613064840,0.16669999999999996
1613064900,0.2333
1613064960,0.25
1613065020,0.35
1613065080,0.2667
1613065140,0.16669999999999996
1613065200,0.2459
1613065260,0.2712
1613065320,0.3333
1613065380,0.16669999999999996
1613065440,0.15000000000000002
1613065500,0.2333
1613065560,0.19999999999999996
1613065620,0.19999999999999996
1613065680,0.2459
1613065740,0.15249999999999997
1613065800,0.15000000000000002
1613065860,0.18330000000000002
1613065920,0.3167
1613065980,0.16669999999999996
1613066040,0.2333
1613066100,0.15000000000000002
1613066160,0.18330000000000002
1613066220,0.3
1613066280,0.2833
1613066340,0.16669999999999996
1613066400,0.18330000000000002
1613066460,0.55
1613066520,0.2667
1613066580,0.18030000000000002
1613066640,0.1864
1613066700,0.18330000000000002
1613066760,0.2167
1613066820,0.3167
1613066880,0.18330000000000002
1613066940,0.2833
1613067000,0.19999999999999996
1613067060,0.2787
1613067120,0.3559
1613067180,0.19999999999999996
1613067240,0.18330000000000002
1613067300,0.18330000000000002
1613067360,0.2833
1613067420,0.3333
1613067480,0.18030000000000002
1613067540,0.1864
1613067600,0.2667
1613067660,0.2167
1613067720,0.2667
1613067780,0.18330000000000002
1613067840,0.18330000000000002
1613067900,0.18330000000000002
1613067960,0.2787
1613068020,0.23730000000000007
1613068080,0.18330000000000002
1613068140,0.18330000000000002
1613068200,0.18330000000000002
1613068260,0.4833
1613068320,0.2667
1613068380,0.2623
1613068440,0.20340000000000003
1613068500,0.2667
1613068560,0.2167
1613068620,0.2333
1613068680,0.18330000000000002
1613068740,0.18330000000000002
1613068800,0.18030000000000002
1613068860,0.22029999999999994
1613068920,0.2667
1613068980,0.18330000000000002
1613069040,0.18330000000000002
1613069100,0.18330000000000002
1613069160,0.2167
1613069220,0.22950000000000004
1613069280,0.1864
1613069340,0.18330000000000002
1613069400,0.18330000000000002
1613069460,0.2167
1613069520,0.2667
1613069580,0.18330000000000002
1613069640,0.18030000000000002
1613069700,0.1864
1613069760,0.2167
1613069820,0.2333
1613069880,0.18330000000000002
1613069940,0.18330000000000002
1613070000,0.15000000000000002
1613070060,0.5082
1613070120,0.23730000000000007
1613070180,0.15000000000000002
1613070240,0.15000000000000002
1613070300,0.15000000000000002
1613070360,0.18330000000000002
1613070420,0.19999999999999996
1613070480,0.15000000000000002
1613070540,0.14749999999999996
1613070600,0.15249999999999997
1613070660,0.18330000000000002
1613070720,0.2333
1613070780,0.19999999999999996
1613070840,0.15000000000000002
1613070900,0.25
1613070960,0.18030000000000002
1613071020,0.20340000000000003
1613071080,0.15000000000000002
1613071140,0.15000000000000002
1613071200,0.15000000000000002
1613071260,0.18330000000000002
1613071320,0.2333
1613071380,0.15000000000000002
1613071440,0.14749999999999996
1613071500,0.15249999999999997
1613071560,0.25
1613071620,0.19999999999999996
1613071680,0.15000000000000002
1613071740,0.15000000000000002
1613071800,0.15000000000000002
1613071860,0.5167
1613071920,0.22950000000000004
1613071980,0.15249999999999997
1613072040,0.15000000000000002
1613072100,0.15000000000000002
1613072160,0.18330000000000002
1613072220,0.19999999999999996
1613072280,0.15000000000000002
1613072340,0.14749999999999996
1613072400,0.15249999999999997
1613072460,0.18330000000000002
1613072520,0.2333
1613072580,0.15000000000000002
1613072640,0.15000000000000002
1613072700,0.15000000000000002
1613072760,0.18330000000000002
1613072820,0.2833
1613072880,0.16669999999999996
1613072940,0.15000000000000002
1613073000,0.25
1613073060,0.19999999999999996
1613073120,0.2333
1613073180,0.15000000000000002
1613073240,0.15000000000000002
1613073300,0.15000000000000002
1613073360,0.18330000000000002
1613073420,0.19999999999999996
1613073480,0.7333
1613073540,0.15000000000000002
1613073600,0.18330000000000002
1613073660,0.5738
1613073720,0.2881
1613073780,0.18330000000000002
1613073840,0.18330000000000002
1613073900,0.18330000000000002
1613073960,0.2167
1613074020,0.22950000000000004
1613074080,0.1864
1613074140,0.18330000000000002
1613074200,0.18330000000000002
1613074260,0.2167
1613074320,0.35
1613074380,0.25
1613074440,0.19999999999999996
1613074500,0.18030000000000002
1613074560,0.22029999999999994
1613074620,0.2333
1613074680,0.18330000000000002
1613074740,0.18330000000000002
1613074800,0.18330000000000002
1613074860,0.2167
1613074920,0.2623
1613074980,0.1864
1613075040,0.18330000000000002
1613075100,0.18330000000000002
1613075160,0.2833
1613075220,0.2333
1613075280,0.18030000000000002
1613075340,0.1864
1613075400,0.18330000000000002
1613075460,0.4167
1613075520,0.2667
1613075580,0.18330000000000002
1613075640,0.14749999999999996
1613075700,0.22029999999999994
1613075760,0.2167
1613075820,0.2333
1613075880,0.18030000000000002
1613075940,0.1864
1613076000,0.18330000000000002
1613076060,0.21310000000000007
1613076120,0.2712
1613076180,0.2623
1613076240,0.1864
1613076300,0.25
1613076360,0.25
1613076420,0.2333
1613076480,0.18330000000000002
1613076540,0.18330000000000002
1613076600,0.18330000000000002
1613076660,0.18330000000000002
1613076720,0.3
1613076780,0.2667
1613076840,0.19999999999999996
1613076900,0.18030000000000002
1613076960,0.22029999999999994
1613077020,0.2333
1613077080,0.18330000000000002
1613077140,0.18330000000000002
1613077200,0.15000000000000002
1613077260,0.3833
1613077320,0.22950000000000004
1613077380,0.15249999999999997
1613077440,0.15000000000000002
1613077500,0.15000000000000002
1613077560,0.18330000000000002
1613077620,0.19999999999999996
1613077680,0.14749999999999996
1613077740,0.15249999999999997
1613077800,0.15000000000000002
1613077860,0.2667
1613077920,0.2333
1613077980,0.15000000000000002
1613078040,0.14749999999999996
1613078100,0.15249999999999997
1613078160,0.18330000000000002
1613078220,0.19999999999999996
1613078280,0.15000000000000002
1613078340,0.15000000000000002
1613078400,0.15000000000000002
1613078460,0.18030000000000002
1613078520,0.23730000000000007
1613078580,0.15000000000000002
1613078640,0.25
1613078700,0.2333
1613078760,0.2833
1613078820,0.19669999999999999
1613078880,0.15249999999999997
1613078940,0.15000000000000002
1613079000,0.15000000000000002
1613079060,0.3833
1613079120,0.2333
1613079180,0.2333
1613079240,0.16669999999999996
1613079300,0.14749999999999996
1613079360,0.1864
1613079420,0.2833
1613079480,0.16669999999999996
1613079540,0.15000000000000002
1613079600,0.15000000000000002
1613079660,0.18330000000000002
1613079720,0.3333
1613079780,0.16389999999999993
1613079840,0.15249999999999997
1613079900,0.2167
1613079960,0.19999999999999996
1613080020,0.19999999999999996
1613080080,0.15000000000000002
1613080140,0.15000000000000002
1613080200,0.14749999999999996
1613080260,0.1864
1613080320,0.2333
1613080380,0.15000000000000002
1613080440,0.15000000000000002
1613080500,0.15000000000000002
1613080560,0.18330000000000002
1613080620,0.2833
1613080680,0.16669999999999996
1613080740,0.14749999999999996
1613080800,0.15249999999999997
1613080860,0.45
1613080920,0.2667
1613080980,0.18330000000000002
1613081040,0.18330000000000002
1613081100,0.18330000000000002
1613081160,0.21310000000000007
1613081220,0.23730000000000007
1613081280,0.18330000000000002
1613081340,0.18330000000000002
1613081400,0.25
1613081460,0.25
1613081520,0.3333
1613081580,0.2623
1613081640,0.20340000000000003
1613081700,0.18330000000000002
1613081760,0.3
1613081820,0.3167
1613081880,0.19999999999999996
1613081940,0.18330000000000002
1613082000,0.2623
1613082060,0.2542
1613082120,0.3333
1613082180,0.2833
1613082240,0.2333
1613082300,0.3167
1613082360,0.3
1613082420,0.3167
1613082480,0.19669999999999999
1613082540,0.2712
1613082600,0.25
1613082660,0.6667
1613082720,0.3667
1613082780,0.19999999999999996
1613082840,0.2833
1613082900,0.19669999999999999
1613082960,0.22029999999999994
1613083020,0.3333
1613083080,0.25
1613083140,0.35
1613083200,0.3167
1613083260,0.2333
1613083320,0.3279
1613083380,0.2712
1613083440,0.45
1613083500,0.3667
1613083560,0.2167
1613083620,0.2333
1613083680,0.2667
1613083740,0.18330000000000002
1613083800,0.2787
1613083860,0.3051
1613083920,0.35
1613083980,0.3333
1613084040,0.19999999999999996
1613084100,0.2833
1613084160,0.3833
1613084220,0.3607
1613084280,0.2712
1613084340,0.4333
1613084400,0.2333
1613084460,0.4833
1613084520,0.3167
1613084580,0.25
1613084640,0.14749999999999996
1613084700,0.23730000000000007
1613084760,0.2667
1613084820,0.2667
1613084880,0.18330000000000002
1613084940,0.35
1613085000,0.4667
1613085060,0.3667
1613085120,0.3279
1613085180,0.3051
1613085240,0.3
1613085300,0.16669999999999996
1613085360,0.2667
1613085420,0.3833
1613085480,0.4167
1613085540,0.2787
1613085600,0.2712
1613085660,0.5333
1613085720,0.4167
1613085780,0.3333
1613085840,0.2333
1613085900,0.2333
1613085960,0.4167
1613086020,0.4589999999999999
1613086080,0.4407
1613086140,0.3667
1613086200,0.2167
1613086260,0.4
1613086320,0.3167
1613086380,0.2167
1613086440,0.2459
1613086500,0.2712
1613086560,0.45
1613086620,0.45
1613086680,0.4667
1613086740,0.25
1613086800,0.45
1613086860,0.3934
1613086920,0.3051
1613086980,0.3167
1613087040,0.3167
1613087100,0.2667
1613087160,0.4
1613087220,0.3167
1613087280,0.3333
1613087340,0.4754
1613087400,0.3389999999999999
1613087460,0.3167
1613087520,0.2833
1613087580,0.3167
1613087640,0.2333
1613087700,0.3167
1613087760,0.2667
1613087820,0.2833
1613087880,0.2333
1613087940,0.25
1613088000,0.3833
1613088060,0.55
1613088120,0.3167
1613088180,0.3607
1613088240,0.5763
1613088300,0.5333
1613088360,0.45
1613088420,0.3667
1613088480,0.4333
1613088540,0.5333
1613088600,0.7
1613088660,0.5082
1613088720,0.6779999999999999
1613088780,0.6667
1613088840,0.4
1613088900,0.4667
1613088960,0.8667
1613089020,0.6393
1613089080,0.40679999999999994
1613089140,0.2667
1613089200,0.4167
1613089260,0.5167
1613089320,0.7833
1613089380,0.6333
1613089440,0.6066
1613089500,0.4407
1613089560,0.5833
1613089620,0.5333
1613089680,0.5667
1613089740,0.5333
1613089800,0.6
1613089860,0.75
1613089920,0.7705
1613089980,0.5424
1613090040,0.4333
1613090100,0.5
1613090160,0.7167
1613090220,0.6833
1613090280,0.85
1613090340,0.6667
1613090400,0.4667
1613090460,0.6667
1613090520,0.5167
1613090580,0.45
1613090640,0.6333
1613090700,0.75
1613090760,0.8197
1613090820,0.7966
1613090880,0.4
1613090940,0.3833
1613091000,0.6167
1613091060,0.8167
1613091120,0.7
1613091180,0.4667
1613091240,0.4754
1613091300,0.5424
1613091360,0.75
1613091420,0.4333
1613091480,0.5167
1613091540,0.9
1613091600,0.6833
1613091660,0.4426
1613091720,0.7797
1613091780,1.05
1613091840,0.65
1613091900,0.7667
1613091960,1.1333
1613092020,0.5167
1613092080,0.9
1613092140,1.25
1613092200,0.9333
1613092260,0.4333
1613092320,1.0167
1613092380,1.1667
1613092440,1.0167
1613092500,1.4833
1613092560,1.1311
1613092620,1.1017
1613092680,0.8
1613092740,0.6167
1613092800,0.7667
1613092860,0.7
1613092920,1.15
1613092980,0.7833
1613093040,0.8833
1613093100,1.2833
1613093160,0.8833
1613093220,0.9667
1613093280,1.0
1613093340,0.6167
1613093400,0.75
1613093460,2.0328
1613093520,2.2542
1613093580,1.1333
1613093640,1.3667
1613093700,1.1167
1613093760,1.1333
1613093820,0.7333
1613093880,0.8833
1613093940,0.7213
1613094000,1.0847
1613094060,0.8833
1613094120,0.5667
1613094180,1.35
1613094240,1.4667
1613094300,1.0667
1613094360,1.5246
1613094420,1.5763
1613094480,1.6
1613094540,0.7167
1613094600,0.9667
1613094660,1.3
1613094720,0.9833
1613094780,0.5167
1613094840,1.082
1613094900,1.7288
1613094960,1.0
1613095020,0.5
1613095080,0.5667
1613095140,0.65
1613095200,0.6
1613095260,0.9344
1613095320,0.5424
1613095380,0.4167
1613095440,1.2
1613095500,1.85
1613095560,1.45
1613095620,1.1667
1613095680,0.9667
1613095740,1.15
1613095800,1.6833
1613095860,1.65
1613095920,1.3167
1613095980,1.1333
1613096040,1.6167
1613096100,1.1967
1613096160,0.7797
1613096220,1.1333
1613096280,1.0164
1613096340,1.7288
1613096400,1.8167
1613096460,1.9667
1613096520,1.55
1613096580,1.5082
1613096640,1.0169
1613096700,0.75
1613096760,1.0167
1613096820,1.3279
1613096880,0.7
1613096940,0.7966
1613097000,1.1833
1613097060,1.2833
1613097120,0.9333
1613097180,1.3279
1613097240,1.3898
1613097300,0.9333
1613097360,1.1833
1613097420,1.7
1613097480,1.2787
1613097540,1.2881
1613097600,1.1167
1613097660,0.7833
1613097720,0.8667
1613097780,1.05
1613097840,0.7377
1613097900,0.8983
1613097960,0.8
1613098020,1.0
1613098080,1.5167
1613098140,2.3
1613098200,1.1167
1613098260,1.0667
1613098320,1.3
1613098380,1.7
1613098440,0.8333
1613098500,0.5833
1613098560,0.45
1613098620,0.6167
1613098680,1.0667
1613098740,1.2951
1613098800,1.1695
1613098860,0.5333
1613098920,0.4167
1613098980,0.5667
1613099040,0.7333
1613099100,0.5
1613099160,0.6557
1613099220,1.0169
1613099280,0.3167
1613099340,0.7167
1613099400,1.4333
1613099460,1.4667
1613099520,0.9667
1613099580,0.9836
1613099640,1.0339
1613099700,0.5333
1613099760,0.7
1613099820,0.75
1613099880,1.3667
1613099940,1.8
1613100000,1.6167
1613100060,1.2951
1613100120,0.4407
1613100180,0.4333
1613100240,0.8333
1613100300,0.9833
1613100360,0.9833
1613100420,1.35
1613100480,1.1833
1613100540,1.1148
1613100600,0.7119
1613100660,0.7667
1613100720,1.1333
1613100780,1.5833
1613100840,1.4667
1613100900,0.9667
1613100960,0.4918
1613101020,1.0
1613101080,1.25
1613101140,1.25
1613101200,1.2167
1613101260,0.6833
1613101320,0.9508
1613101380,1.0339
1613101440,1.2667
1613101500,1.7667
1613101560,0.7333
1613101620,0.45
1613101680,0.6167
1613101740,1.1333
1613101800,0.9344
1613101860,0.9153
1613101920,1.3
1613101980,1.0667
1613102040,0.7167
1613102100,0.4667
1613102160,0.5667
1613102220,0.35
1613102280,0.6667
1613102340,1.1475
1613102400,1.2203
1613102460,0.8333
1613102520,0.8167
1613102580,1.0
1613102640,1.0
1613102700,0.9016
1613102760,0.6271
1613102820,0.6333
1613102880,0.8167
1613102940,0.95
1613103000,0.7167
1613103060,0.5333
1613103120,0.7213
1613103180,0.6949
1613103240,0.9
1613103300,0.5667
1613103360,0.6333
1613103420,0.6167
1613103480,1.05
1613103540,0.8525
1613103600,0.8814
1613103660,1.0
1613103720,0.6333
1613103780,0.6167
1613103840,0.6833
1613103900,0.8667
1613103960,0.8667
1613104020,0.7869
1613104080,0.7119
1613104140,0.6833
1613104200,1.0
1613104260,1.1333
1613104320,1.0167
1613104380,0.45
1613104440,0.6885
1613104500,0.6949
1613104560,0.6
1613104620,0.9
1613104680,0.6333
1613104740,0.7
1613104800,0.4833
1613104860,0.6066
1613104920,1.1525
1613104980,0.8333
1613105040,0.55
1613105100,0.6167
1613105160,0.9
1613105220,0.8167
1613105280,0.9667
1613105340,0.8667
1613105400,0.3833
1613105460,0.5667
1613105520,0.6
1613105580,0.5667
1613105640,0.7377
1613105700,0.7966
1613105760,1.15
1613105820,0.7
1613105880,0.2167
1613105940,0.25
1613106000,0.75
1613106060,1.35
1613106120,1.082
1613106180,0.8814
1613106240,1.0333
1613106300,0.8
1613106360,0.55
1613106420,0.7167
1613106480,0.6557
1613106540,0.5932
1613106600,0.8
1613106660,0.6333
1613106720,0.9667
1613106780,0.6167
1613106840,0.85
1613106900,0.9
1613106960,0.6885
1613107020,0.8136
1613107080,0.2667
1613107140,0.4
1613107200,0.5
1613107260,0.35
1613107320,0.5667
1613107380,0.5738
1613107440,0.3898
1613107500,0.5
1613107560,0.6667
1613107620,0.5667
1613107680,0.4333
1613107740,0.7333
1613107800,0.5833
1613107860,0.8197
1613107920,1.0508
1613107980,0.9
1613108040,0.8667
1613108100,1.0167
1613108160,0.8833
1613108220,0.7667
1613108280,0.6393
1613108340,1.0
1613108400,0.8333
1613108460,0.8
1613108520,0.4667
1613108580,0.7833
1613108640,0.75
1613108700,0.3833
1613108760,0.6721
1613108820,0.9153
1613108880,1.1667
1613108940,1.0167
1613109000,0.4833
1613109060,0.7833
1613109120,1.1311
1613109180,0.7797
1613109240,1.2833
1613109300,1.0
1613109360,0.3
1613109420,0.9333
1613109480,1.3167
1613109540,0.7167
1613109600,0.9333
1613109660,1.4167
1613109720,1.15
1613109780,1.6885
1613109840,1.6271
1613109900,0.5667
